row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,quarter,profit_margin,shipping_days
415,US-2023-131387,28-04-2023,30-04-2023,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,0.2,126,2023,4,May,Q2,0.075,2
416,US-2023-107811,29-04-2023,03-05-2023,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.58,2,0.2,70.2,2023,4,May,Q2,0.125,4
417,US-2023-142727,29-04-2023,01-05-2023,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0,12.99,2023,4,May,Q2,0.25,2
418,US-2023-134061,29-04-2023,04-05-2023,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.94,2023,4,May,Q2,0.34,5
419,US-2023-142727,29-04-2023,01-05-2023,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3,0,8.61,2023,4,May,Q2,0.48,2
420,US-2023-107811,29-04-2023,03-05-2023,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,0.2,-1.25,2023,4,May,Q2,-0.0125,4
421,US-2023-118304,29-04-2023,04-05-2023,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0,5.19,2023,4,May,Q2,0.26,5
422,US-2023-160094,30-04-2023,02-05-2023,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0,45.49,2023,4,May,Q2,0.26,2
423,US-2023-160094,30-04-2023,02-05-2023,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826,5,0,214.76,2023,4,May,Q2,0.26,2
424,US-2023-156006,30-04-2023,02-05-2023,Second Class,TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,0,16.25,2023,4,May,Q2,0.34,2
425,US-2023-115056,02-05-2023,02-05-2023,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.14,3,0.2,1.96,2023,5,May,Q2,0.075,0
426,US-2023-124618,02-05-2023,04-05-2023,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,0.2,90,2023,5,May,Q2,0.1875,2
427,US-2023-135755,03-05-2023,10-05-2023,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.9,3,0.2,3.95,2023,5,May,Q2,0.3625,7
428,US-2023-135755,03-05-2023,10-05-2023,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.18,3,0.2,14.56,2023,5,May,Q2,0.3625,7
429,US-2023-130274,03-05-2023,05-05-2023,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,7,0,10.35,2023,5,May,Q2,0.48,2
430,US-2023-155271,04-05-2023,04-05-2023,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.89,2023,5,May,Q2,0.36,0
431,US-2023-148194,04-05-2023,07-05-2023,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.9,2023,5,May,Q2,0.32,3
432,US-2023-148194,04-05-2023,07-05-2023,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0,19.03,2023,5,May,Q2,0.33,3
433,US-2023-111899,04-05-2023,05-05-2023,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2,2.84,2023,5,May,Q2,0.075,1
434,US-2023-117709,04-05-2023,08-05-2023,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,46.8,4,0,21.06,2023,5,May,Q2,0.45,4
435,US-2023-111899,04-05-2023,05-05-2023,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.47,6,0.2,1.85,2023,5,May,Q2,0.3375,1
436,US-2023-110219,05-05-2023,08-05-2023,First Class,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",127.87,3,0.3,-9.13,2023,5,May,Q2,-0.071428571,3
437,US-2023-166457,05-05-2023,09-05-2023,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,2,0,1.9,2023,5,May,Q2,0.29,4
438,US-2023-111934,05-05-2023,07-05-2023,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2,0,5.35,2023,5,May,Q2,0.45,2
439,US-2023-111934,05-05-2023,07-05-2023,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44,1,0,16.66,2023,5,May,Q2,0.47,2
440,US-2023-166457,05-05-2023,09-05-2023,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,2,0,11.54,2023,5,May,Q2,0.47,4
441,US-2023-166457,05-05-2023,09-05-2023,Second Class,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,3,0,4.24,2023,5,May,Q2,0.45,4
442,US-2023-160738,05-05-2023,10-05-2023,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.25,2,0.2,3.96,2023,5,May,Q2,0.0875,5
443,US-2023-154879,06-05-2023,11-05-2023,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6,0,30.22,2023,5,May,Q2,0.28,5
444,US-2023-121664,06-05-2023,10-05-2023,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.74,8,0.2,52.78,2023,5,May,Q2,0.375,4
445,US-2023-154879,06-05-2023,11-05-2023,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,5.78,2,0,2.72,2023,5,May,Q2,0.47,5
446,US-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.25,2023,5,May,Q2,0.28,5
447,US-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,2023,5,May,Q2,-0.2,5
448,US-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.51,2023,5,May,Q2,0.29,5
449,US-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0,7.91,2023,5,May,Q2,0.49,5
450,CA-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,Canada,Toronto,Ontario,M3C,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0,244.25,2023,5,May,Q2,0.28,5
451,CA-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,Canada,Toronto,Ontario,M3C,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,2023,5,May,Q2,-0.2,5
452,CA-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,Canada,Toronto,Ontario,M3C,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.51,2023,5,May,Q2,0.29,5
453,CA-2023-166086,07-05-2023,12-05-2023,Standard Class,CT-11995,Carol Triggs,Consumer,Canada,Toronto,Ontario,M3C,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0,7.91,2023,5,May,Q2,0.49,5
454,US-2023-116666,08-05-2023,10-05-2023,First Class,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,5,0.4,240,2023,5,May,Q2,0.133333333,2
455,US-2023-158771,09-05-2023,09-05-2023,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0,4.54,2023,5,May,Q2,0.48,0
456,US-2023-158771,09-05-2023,09-05-2023,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,20.65,5,0,9.5,2023,5,May,Q2,0.46,0
457,US-2023-158771,09-05-2023,09-05-2023,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,7,0,21.77,2023,5,May,Q2,0.48,0
458,US-2023-158771,09-05-2023,09-05-2023,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25,3,0,14.99,2023,5,May,Q2,0.18,0
459,US-2023-102071,09-05-2023,15-05-2023,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.31,2023,5,May,Q2,0.24,6
460,US-2023-102071,09-05-2023,15-05-2023,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.07,2023,5,May,Q2,0.06,6
461,US-2023-114181,10-05-2023,14-05-2023,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.97,7,0.5,-216.98,2023,5,May,Q2,-0.62,4
462,US-2023-103310,10-05-2023,15-05-2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,256.78,1,0.2,32.1,2023,5,May,Q2,0.125,5
463,US-2023-114181,10-05-2023,14-05-2023,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,5,0.2,5.3,2023,5,May,Q2,0.2375,4
464,US-2023-159709,10-05-2023,15-05-2023,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.48,2023,5,May,Q2,0.49,5
465,US-2023-103310,10-05-2023,15-05-2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,2,0,19.18,2023,5,May,Q2,0.48,5
466,US-2023-103310,10-05-2023,15-05-2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.04,6,0,11.08,2023,5,May,Q2,0.27,5
467,US-2023-103310,10-05-2023,15-05-2023,Standard Class,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432,5,0.2,125.3,2023,5,May,Q2,0.0875,5
468,US-2023-159709,10-05-2023,15-05-2023,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36,2023,5,May,Q2,0.1,5
469,US-2023-152100,11-05-2023,16-05-2023,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,0.3,-69.31,2023,5,May,Q2,-0.057142857,5
470,US-2023-103849,11-05-2023,16-05-2023,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,4,0.6,-84.29,2023,5,May,Q2,-1.275,5
471,US-2023-127523,11-05-2023,18-05-2023,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,13601,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0,9.7,2023,5,May,Q2,0.27,7
472,US-2023-119172,11-05-2023,15-05-2023,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,9,0.8,-172.56,2023,5,May,Q2,-1.65,4
473,US-2023-119172,11-05-2023,15-05-2023,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3,0.2,5.68,2023,5,May,Q2,0.325,4
474,US-2023-139017,11-05-2023,17-05-2023,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.86,2,0.2,7.62,2023,5,May,Q2,0.1625,6
475,US-2023-103849,11-05-2023,16-05-2023,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.11,2,0.2,7.26,2023,5,May,Q2,0.125,5
476,US-2023-103849,11-05-2023,16-05-2023,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.79,1,0.2,6.3,2023,5,May,Q2,0.0625,5
477,US-2023-127159,12-05-2023,15-05-2023,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,0,10.78,2023,5,May,Q2,0.31,3
478,US-2023-155887,12-05-2023,17-05-2023,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.06,3,0.3,-130.01,2023,5,May,Q2,-0.185714286,5
479,US-2023-113768,13-05-2023,19-05-2023,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.46,6,0.2,20.96,2023,5,May,Q2,0.075,6
480,US-2023-140165,13-05-2023,15-05-2023,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.35,8,0.7,-331.96,2023,5,May,Q2,-0.833333333,2
481,US-2023-140165,13-05-2023,15-05-2023,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.1,2,0.2,2.4,2023,5,May,Q2,0.3375,2
482,US-2023-113768,13-05-2023,19-05-2023,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8,2,0,3.84,2023,5,May,Q2,0.48,6
483,US-2023-167164,13-05-2023,15-05-2023,Second Class,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,84084,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,55.5,2,0,9.99,2023,5,May,Q2,0.18,2
484,US-2023-114433,13-05-2023,17-05-2023,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0,52.49,2023,5,May,Q2,0.35,4
485,US-2023-106810,14-05-2023,20-05-2023,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.32,2023,5,May,Q2,0.075,6
486,US-2023-125150,16-05-2023,23-05-2023,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.47,2023,5,May,Q2,0.075,7
487,US-2023-163146,16-05-2023,20-05-2023,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0,3.38,2023,5,May,Q2,0.06,4
488,US-2023-148761,17-05-2023,21-05-2023,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Eau Claire,Wisconsin,54703,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3,0,45.84,2023,5,May,Q2,0.5,4
489,US-2023-164224,18-05-2023,20-05-2023,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.23,3,0.2,3.73,2023,5,May,Q2,0.025,2
490,US-2023-164224,18-05-2023,20-05-2023,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,15.94,4,0.2,5.78,2023,5,May,Q2,0.3625,2
491,US-2023-133963,18-05-2023,22-05-2023,Second Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,3.98,1,0.2,1.44,2023,5,May,Q2,0.3625,4
492,US-2023-103373,18-05-2023,24-05-2023,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,779.8,2,0.4,-168.96,2023,5,May,Q2,-0.216666667,6
493,US-2023-107699,19-05-2023,23-05-2023,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,0,26.41,2023,5,May,Q2,0.46,4
494,US-2023-130155,19-05-2023,22-05-2023,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,0,9.23,2023,5,May,Q2,0.27,3
495,US-2023-114188,20-05-2023,22-05-2023,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,139.86,7,0,60.14,2023,5,May,Q2,0.43,2
496,US-2023-130673,20-05-2023,22-05-2023,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.33,3,0.6,-5.94,2023,5,May,Q2,-0.575,2
497,US-2023-114188,20-05-2023,22-05-2023,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,0,9.32,2023,5,May,Q2,0.28,2
